as_of,fund_name,cusip,ticker,record_date,ex_dividend_date,payable_date,income_dividends,short_term_capital_gain,total_capital_gain_distribution
2025-12-31,Invesco Energy Fund Class R5,00142F477,IENIX,12/17/2025,12/18/2025,12/18/2025,0.8043,,
2025-12-31,Invesco Energy Fund Class R6,00143N602,IENSX,12/17/2025,12/18/2025,12/18/2025,0.8275,,
2025-12-31,Invesco Energy Fund Class Y,00142F469,IENYX,12/17/2025,12/18/2025,12/18/2025,0.7779,,
2025-12-31,Invesco Dividend Income Fund Class R6,00143M356,IFUTX,12/10/2025,12/11/2025,12/11/2025,0.0389,0.2023,2.6192
2025-12-31,Invesco EQV International Equity Fund Class R6,00889A400,IGFRX,12/10/2025,12/11/2025,12/11/2025,0.5618,0.1385,3.1448
2025-12-31,Invesco Global Real Estate Fund Class R5,00142C326,IGREX,12/10/2025,12/11/2025,12/11/2025,0.0616,,
2025-12-31,Invesco Income Allocation Fund Class R6,00888W189,IIASX,12/17/2025,12/18/2025,12/18/2025,0.0427,,
2025-12-31,Invesco Income Allocation Fund Class R5,00141M143,ILAAX,12/17/2025,12/18/2025,12/18/2025,0.0425,,
2025-12-31,Invesco Premier Portfolio Investor Class,00142W108,IMRXX,,12/31/2025,12/31/2025,0.0032731,,
2025-12-31,Invesco Government Money Market Fund Investor Class,00142C599,INAXX,,12/31/2025,12/31/2025,0.00301967,,
2025-12-31,Invesco International Bond Fund Class R5,00143K632,INBQX,,12/31/2025,12/31/2025,0.0185,,
2025-12-31,Invesco International Diversified Fund Class R5,00900R606,INDFX,12/17/2025,12/18/2025,12/18/2025,0.2488,0.0058,4.5108
2025-12-31,Invesco International Growth Fund Class R5,00900W589,INGFX,12/10/2025,12/11/2025,12/11/2025,0.29,0.1821,10.9297
2025-12-31,Invesco Government Money Market Fund Class R6,001421486,INVXX,,12/31/2025,12/31/2025,0.00308429,,
2025-12-31,Invesco Main Street All Cap Fund Class R6,00141B733,IOAPX,12/17/2025,12/18/2025,12/18/2025,0.1001,0.2055,1.2754
2025-12-31,Invesco Gold & Special Minerals Fund Class R5,00143N719,IOGYX,12/17/2025,12/18/2025,12/18/2025,0.3656,,
2025-12-31,Invesco Environmental Focus Municipal Fund Class R6,001419225,IOMUX,,12/31/2025,12/31/2025,0.00034766,,
2025-12-31,Invesco AMT-Free Municipal Income Fund Class R6,001419175,IORAX,,12/31/2025,12/31/2025,0.00043009,,
2025-12-31,Invesco California Municipal Fund Class R6,00141W406,IORCX,,12/31/2025,12/31/2025,0.00008832,,
2025-12-31,Invesco Rochester® Municipal Opportunities Fund Class R5,00141W802,IORHX,,12/31/2025,12/31/2025,0.00074375,,
2025-12-31,Invesco New Jersey Municipal Fund Class R6,00141W711,IORJX,,12/31/2025,12/31/2025,0.00012776,,
2025-12-31,Invesco Limited Term California Municipal Fund Class R6,00141W844,IORLX,,12/31/2025,12/31/2025,0.0000621,,
2025-12-31,Invesco Rochester® Limited Term New York Municipal Fund Class R6,00141W794,IORMX,,12/31/2025,12/31/2025,0.00010942,,
2025-12-31,Invesco Rochester® AMT-Free New York Municipal Fund Class R6,001419134,IORNX,,12/31/2025,12/31/2025,0.00061131,,
2025-12-31,Invesco Rochester New York Municipals Fund Class R6,00141W752,IORUX,,12/31/2025,12/31/2025,0.00054617,,
2025-12-31,Invesco Rochester® Municipal Opportunities Fund Class R6,00141W885,IORYX,,12/31/2025,12/31/2025,0.00074375,,
2025-12-31,Invesco Comstock Select Fund Class R5,00143N578,IOVVX,12/10/2025,12/11/2025,12/11/2025,0.1666,0.9611,2.9095
2025-12-31,Invesco Multi-Asset Income Fund Class R5,00888Y854,IPNFX,12/10/2025,12/11/2025,12/11/2025,0.0455,,
2025-12-31,Invesco Premier Portfolio Institutional,00142W868,IPPXX,,12/31/2025,12/31/2025,0.00327302,,
2025-12-31,Invesco Premier Portfolio Private,00142W827,IPTXX,,12/31/2025,12/31/2025,0.00302192,,
2025-12-31,Invesco Premier Portfolio Personal,00142W835,IPVXX,,12/31/2025,12/31/2025,0.00281267,,
2025-12-31,Invesco Premier Portfolio Resource,00142W793,IRCXX,,12/31/2025,12/31/2025,0.00313728,,
2025-12-31,Invesco Dividend Income Fund Class R,00143N552,IRTCX,12/10/2025,12/11/2025,12/11/2025,0.0249,0.2023,2.6192
2025-12-31,Invesco Premier Portfolio Reserve,00142W819,IRVXX,,12/31/2025,12/31/2025,0.00254483,,
2025-12-31,Invesco Short Duration High Yield Municipal Fund,00141A321,ISHAX,,12/31/2025,12/31/2025,0.00041319,,
2025-12-31,Invesco Short Duration High Yield Municipal Fund Class C,00141A313,ISHCX,,12/31/2025,12/31/2025,0.00034274,,
2025-12-31,Invesco Short Duration High Yield Municipal Fund Class R5,00141A289,ISHFX,,12/31/2025,12/31/2025,0.00044544,,
2025-12-31,Invesco Short Duration High Yield Municipal Fund Class R6,00141G203,ISHSX,,12/31/2025,12/31/2025,0.00044186,,
2025-12-31,Invesco Short Duration High Yield Municipal Fund Class Y,00141A297,ISHYX,,12/31/2025,12/31/2025,0.00043588,,
2025-12-31,Invesco Short Term Bond Fund Class R5,00142C417,ISTBX,,12/31/2025,12/31/2025,0.0309,,
2025-12-31,Invesco Short Term Bond Fund Class R6,001421577,ISTFX,,12/31/2025,12/31/2025,0.0315,,
2025-12-31,Invesco Technology Fund Class C,00142F626,ITHCX,12/17/2025,12/18/2025,12/18/2025,,3.4939,11.9748
2025-12-31,Invesco Technology Fund,00142F642,ITYAX,12/17/2025,12/18/2025,12/18/2025,,3.4939,11.9748
2025-12-31,Invesco Technology Fund Class R,00143N529,ITYRX,12/17/2025,12/18/2025,12/18/2025,,3.4939,11.9748
2025-12-31,Invesco Technology Fund Class Y,00142F428,ITYYX,12/17/2025,12/18/2025,12/18/2025,,3.4939,11.9748
2025-12-31,Invesco Premier U.S. Government Money Portfolio Institutional,00142W843,IUGXX,,12/31/2025,12/31/2025,0.00314452,,
2025-12-31,Invesco Dividend Income Fund Class C,00142F519,IUTCX,12/10/2025,12/11/2025,12/11/2025,0.013,0.2023,2.6192
2025-12-31,Invesco NASDAQ 100 Index Fund Class R6,00141G310,IVNQX,12/10/2025,12/11/2025,12/11/2025,0.06,0.2604,0.1726
2025-12-31,Invesco Diversified Dividend Fund,001413541,LCEAX,12/10/2025,12/11/2025,12/11/2025,0.0622,,2.0433
2025-12-31,Invesco Diversified Dividend Fund Class R6,00141B840,LCEFX,12/10/2025,12/11/2025,12/11/2025,0.0799,,2.0433
2025-12-31,Invesco Diversified Dividend Fund Investor Class,001413194,LCEIX,12/10/2025,12/11/2025,12/11/2025,0.0672,,2.0433
2025-12-31,Invesco Diversified Dividend Fund Class C,001413525,LCEVX,12/10/2025,12/11/2025,12/11/2025,0.0237,,2.0433
2025-12-31,Invesco Diversified Dividend Fund Class Y,00141B204,LCEYX,12/10/2025,12/11/2025,12/11/2025,0.0749,,2.0433
2025-12-31,Invesco Short Duration Inflation Protected Fund,00142C649,LMTAX,12/10/2025,12/11/2025,12/11/2025,0.1664,,
2025-12-31,Invesco Short Duration Inflation Protected Fund Class Y,00142C177,LMTYX,12/10/2025,12/11/2025,12/11/2025,0.1729,,
2025-12-31,Invesco Rochester® Limited Term New York Municipal Fund Class Y,00141W810,LTBYX,,12/31/2025,12/31/2025,0.00010825,,
2025-12-31,Invesco Rochester® Limited Term New York Municipal Fund Class C,00141W828,LTNCX,,12/31/2025,12/31/2025,0.00008001,,
2025-12-31,Invesco Rochester® Limited Term New York Municipal Fund,00141W836,LTNYX,,12/31/2025,12/31/2025,0.00010119,,
2025-12-31,Invesco Main Street Fund Class C,00141B717,MIGCX,12/17/2025,12/18/2025,12/18/2025,,0.1596,4.3032
2025-12-31,Invesco Main Street Fund Class Y,00141B683,MIGYX,12/17/2025,12/18/2025,12/18/2025,0.3741,0.1596,4.3032
2025-12-31,Invesco Main Street All Cap Fund Class R5,00141B741,MSAZX,12/17/2025,12/18/2025,12/18/2025,0.1001,0.2055,1.2754
2025-12-31,Invesco Main Street Fund,00141B725,MSIGX,12/17/2025,12/18/2025,12/18/2025,0.226,0.1596,4.3032
2025-12-31,Invesco Main Street Fund Class R5,00141B675,MSJFX,12/17/2025,12/18/2025,12/18/2025,0.4179,0.1596,4.3032
2025-12-31,Invesco Main Street Mid Cap Fund Class R5,00900R523,MSMJX,12/17/2025,12/18/2025,12/18/2025,0.1488,0.459,2.0731
2025-12-31,Invesco Active Allocation Fund,00900R846,OAAAX,12/17/2025,12/18/2025,12/18/2025,0.2427,0.2075,0.3216
2025-12-31,Invesco Active Allocation Fund Class C,00900R838,OAACX,12/17/2025,12/18/2025,12/18/2025,0.1265,0.2075,0.3216
2025-12-31,Invesco Select Risk: High Growth Investor Fund,00900R713,OAAIX,12/17/2025,12/18/2025,12/18/2025,0.2084,0.231,0.3929
2025-12-31,Invesco Active Allocation Fund Class R,00900R820,OAANX,12/17/2025,12/18/2025,12/18/2025,0.2033,0.2075,0.3216
2025-12-31,Invesco Active Allocation Fund Class Y,00900R812,OAAYX,12/17/2025,12/18/2025,12/18/2025,0.2789,0.2075,0.3216
2025-12-31,Invesco Select Risk: Conservative Investor Fund,00900R770,OACIX,12/17/2025,12/18/2025,12/18/2025,0.3242,,
2025-12-31,Invesco Select Risk: Moderate Investor Fund,00900R648,OAMIX,12/17/2025,12/18/2025,12/18/2025,0.3317,0.0787,0.1306
2025-12-31,Invesco Rising Dividends Fund,00141B584,OARDX,12/10/2025,12/11/2025,12/11/2025,0.0391,,1.9733
2025-12-31,Invesco California Municipal Fund Class C,00141W208,OCACX,,12/31/2025,12/31/2025,0.00006698,,
2025-12-31,Invesco Select Risk: High Growth Investor Fund Class C,00900R697,OCAIX,12/17/2025,12/18/2025,12/18/2025,0.0927,0.231,0.3929
2025-12-31,Invesco California Municipal Fund Class Y,00141W307,OCAYX,,12/31/2025,12/31/2025,0.00008684,,
2025-12-31,Invesco Select Risk: Conservative Investor Fund Class C,00900R762,OCCIX,12/17/2025,12/18/2025,12/18/2025,0.2526,,
2025-12-31,Invesco Select Risk: Moderate Investor Fund Class C,00900R630,OCMIX,12/17/2025,12/18/2025,12/18/2025,0.2387,0.0787,0.1306
2025-12-31,Invesco Rising Dividends Fund Class C,00141B576,OCRDX,12/10/2025,12/11/2025,12/11/2025,,,1.9733
2025-12-31,Invesco Discovery Fund Class C,00141G658,ODICX,12/17/2025,12/18/2025,12/18/2025,,,13.2655
2025-12-31,Invesco Discovery Fund Class R6,00141G641,ODIIX,12/17/2025,12/18/2025,12/18/2025,,,13.2655
2025-12-31,Invesco Discovery Fund Class R,00141G633,ODINX,12/17/2025,12/18/2025,12/18/2025,,,13.2655
2025-12-31,Invesco Discovery Fund Class Y,00141G625,ODIYX,12/17/2025,12/18/2025,12/18/2025,,,13.2655
2025-12-31,Invesco Developing Markets Fund,00143W701,ODMAX,12/10/2025,12/11/2025,12/11/2025,0.1626,,14.3927
2025-12-31,Invesco Developing Markets Fund Class C,00143W800,ODVCX,12/10/2025,12/11/2025,12/11/2025,0.0479,,14.3927
2025-12-31,Invesco Developing Markets Fund Class R6,00143W859,ODVIX,12/10/2025,12/11/2025,12/11/2025,0.4352,,14.3927
2025-12-31,Invesco Developing Markets Fund Class R,00143W883,ODVNX,12/10/2025,12/11/2025,12/11/2025,0.0843,,14.3927
2025-12-31,Invesco Developing Markets Fund Class Y,00143W875,ODVYX,12/10/2025,12/11/2025,12/11/2025,0.3016,,14.3927
2025-12-31,Invesco Discovery Mid Cap Growth Fund,00143W842,OEGAX,12/10/2025,12/11/2025,12/11/2025,,,2.4459
2025-12-31,Invesco Discovery Mid Cap Growth Fund Class C,00143W834,OEGCX,12/10/2025,12/11/2025,12/11/2025,,,2.4459
2025-12-31,Invesco Discovery Mid Cap Growth Fund Class R6,00143W784,OEGIX,12/10/2025,12/11/2025,12/11/2025,,,2.4459
2025-12-31,Invesco Discovery Mid Cap Growth Fund Class R,00143W826,OEGNX,12/10/2025,12/11/2025,12/11/2025,,,2.4459
2025-12-31,Invesco Discovery Mid Cap Growth Fund Class Y,00143W818,OEGYX,12/10/2025,12/11/2025,12/11/2025,,,2.4459
2025-12-31,Invesco Emerging Markets Local Debt Fund,00143K871,OEMAX,,12/31/2025,12/31/2025,0.0356,,
2025-12-31,Invesco Emerging Markets Local Debt Fund Class C,00143K863,OEMCX,,12/31/2025,12/31/2025,0.0322,,
2025-12-31,Invesco Emerging Markets Local Debt Fund Class R6,00143K822,OEMIX,,12/31/2025,12/31/2025,0.0367,,
2025-12-31,Invesco Emerging Markets Local Debt Fund Class R,00143K848,OEMNX,,12/31/2025,12/31/2025,0.0344,,
2025-12-31,Invesco Emerging Markets Local Debt Fund Class Y,00143K855,OEMYX,,12/31/2025,12/31/2025,0.0367,,
2025-12-31,Invesco Global Opportunities Fund Class R6,00900W753,OGIIX,12/17/2025,12/18/2025,12/18/2025,0.258,,
2025-12-31,Invesco Global Opportunities Fund Class Y,00900W738,OGIYX,12/17/2025,12/18/2025,12/18/2025,0.1855,,
2025-12-31,Invesco Global Fund Class C,00900W209,OGLCX,12/10/2025,12/11/2025,12/11/2025,,,21.4474
2025-12-31,Invesco Global Fund Class R6,00900W308,OGLIX,12/10/2025,12/11/2025,12/11/2025,0.3473,,21.4474
2025-12-31,Invesco Global Fund Class R,00900W407,OGLNX,12/10/2025,12/11/2025,12/11/2025,,,21.4474
2025-12-31,Invesco Global Fund Class Y,00900W506,OGLYX,12/10/2025,12/11/2025,12/11/2025,0.2341,,21.4474
2025-12-31,Invesco Gold & Special Minerals Fund Class R6,00143N693,OGMIX,12/17/2025,12/18/2025,12/18/2025,0.3933,,
2025-12-31,Invesco Gold & Special Minerals Fund Class R,00143N727,OGMNX,12/17/2025,12/18/2025,12/18/2025,0.1601,,
2025-12-31,Invesco Gold & Special Minerals Fund Class Y,00143N735,OGMYX,12/17/2025,12/18/2025,12/18/2025,0.3458,,
2025-12-31,Invesco Comstock Select Fund Class R6,00143N560,OGRIX,12/10/2025,12/11/2025,12/11/2025,0.1738,0.9611,2.9095
2025-12-31,Invesco International Bond Fund,00143K673,OIBAX,,12/31/2025,12/31/2025,0.0175,,
2025-12-31,Invesco International Bond Fund Class C,00143K665,OIBCX,,12/31/2025,12/31/2025,0.0145,,
2025-12-31,Invesco International Bond Fund Class R6,00143K624,OIBIX,,12/31/2025,12/31/2025,0.0187,,
2025-12-31,Invesco International Bond Fund Class R,00143K640,OIBNX,,12/31/2025,12/31/2025,0.0165,,
2025-12-31,Invesco International Bond Fund Class Y,00143K657,OIBYX,,12/31/2025,12/31/2025,0.0185,,
2025-12-31,Invesco International Diversified Fund,00900R101,OIDAX,12/17/2025,12/18/2025,12/18/2025,0.2488,0.0058,4.5108
2025-12-31,Invesco International Diversified Fund Class C,00900R200,OIDCX,12/17/2025,12/18/2025,12/18/2025,0.2488,0.0058,4.5108
2025-12-31,Invesco International Diversified Fund Class R6,00900R309,OIDIX,12/17/2025,12/18/2025,12/18/2025,0.2488,0.0058,4.5108
2025-12-31,Invesco International Diversified Fund Class R,00900R408,OIDNX,12/17/2025,12/18/2025,12/18/2025,0.2488,0.0058,4.5108
2025-12-31,Invesco International Diversified Fund Class Y,00900R507,OIDYX,12/17/2025,12/18/2025,12/18/2025,0.2488,0.0058,4.5108
2025-12-31,Invesco International Growth Fund,00900W647,OIGAX,12/10/2025,12/11/2025,12/11/2025,0.168,0.1821,10.9297
2025-12-31,Invesco International Growth Fund Class C,00900W639,OIGCX,12/10/2025,12/11/2025,12/11/2025,,0.1821,10.9297
2025-12-31,Invesco International Growth Fund Class R6,00900W621,OIGIX,12/10/2025,12/11/2025,12/11/2025,0.3181,0.1821,10.9297
2025-12-31,Invesco International Growth Fund Class R,00900W613,OIGNX,12/10/2025,12/11/2025,12/11/2025,0.0759,0.1821,10.9297
2025-12-31,Invesco International Growth Fund Class Y,00900W597,OIGYX,12/10/2025,12/11/2025,12/11/2025,0.2579,0.1821,10.9297
2025-12-31,Invesco Rising Dividends Fund Class R6,00141B568,OIRDX,12/10/2025,12/11/2025,12/11/2025,0.0655,,1.9733
2025-12-31,Invesco Limited Term California Municipal Fund,00141W877,OLCAX,,12/31/2025,12/31/2025,0.0000567,,
2025-12-31,Invesco Limited Term California Municipal Fund Class C,00141W869,OLCCX,,12/31/2025,12/31/2025,0.0000432,,
2025-12-31,Invesco Limited Term California Municipal Fund Class Y,00141W851,OLCYX,,12/31/2025,12/31/2025,0.00006142,,
2025-12-31,Invesco U.S. Government Money Portfolio Class Y,001422203,OMBXX,,12/31/2025,12/31/2025,0.00280246,,
2025-12-31,Invesco AMT-Free Municipal Income Fund Class C,001419191,OMFCX,,12/31/2025,12/31/2025,0.0003243,,
2025-12-31,Invesco AMT-Free Municipal Income Fund Class Y,001419183,OMFYX,,12/31/2025,12/31/2025,0.00042315,,
2025-12-31,Invesco Main Street Fund Class R,00141B691,OMGNX,12/17/2025,12/18/2025,12/18/2025,0.0626,0.1596,4.3032
2025-12-31,Invesco Main Street All Cap Fund Class C,00141B774,OMSCX,12/17/2025,12/18/2025,12/18/2025,,0.2055,1.2754
2025-12-31,Invesco Main Street Fund Class R6,00141B667,OMSIX,12/17/2025,12/18/2025,12/18/2025,0.4179,0.1596,4.3032
2025-12-31,Invesco Main Street All Cap Fund Class R,00141B766,OMSNX,12/17/2025,12/18/2025,12/18/2025,,0.2055,1.2754
2025-12-31,Invesco Main Street All Cap Fund,00141B782,OMSOX,12/17/2025,12/18/2025,12/18/2025,0.0224,0.2055,1.2754
2025-12-31,Invesco Main Street All Cap Fund Class Y,00141B758,OMSYX,12/17/2025,12/18/2025,12/18/2025,0.0808,0.2055,1.2754
2025-12-31,Invesco Select Risk: High Growth Investor Fund Class R,00900R689,ONAIX,12/17/2025,12/18/2025,12/18/2025,0.1694,0.231,0.3929
2025-12-31,Invesco Select Risk: Conservative Investor Fund Class R,00900R754,ONCIX,12/17/2025,12/18/2025,12/18/2025,0.2997,,
2025-12-31,Invesco New Jersey Municipal Fund,00141W745,ONJAX,,12/31/2025,12/31/2025,0.00011796,,
2025-12-31,Invesco New Jersey Municipal Fund Class C,00141W737,ONJCX,,12/31/2025,12/31/2025,0.00009752,,
2025-12-31,Invesco New Jersey Municipal Fund Class Y,00141W729,ONJYX,,12/31/2025,12/31/2025,0.00012605,,
2025-12-31,Invesco Select Risk: Moderate Investor Fund Class R,00900R622,ONMIX,12/17/2025,12/18/2025,12/18/2025,0.3004,0.0787,0.1306
2025-12-31,Invesco Rising Dividends Fund Class R,00141B550,ONRDX,12/10/2025,12/11/2025,12/11/2025,0.0209,,1.9733
2025-12-31,Invesco Rochester® AMT-Free New York Municipal Fund Class C,001419159,ONYCX,,12/31/2025,12/31/2025,0.00047957,,
2025-12-31,Invesco Rochester® AMT-Free New York Municipal Fund Class Y,001419142,ONYYX,,12/31/2025,12/31/2025,0.00060687,,
2025-12-31,Invesco Senior Floating Rate Fund,00141G872,OOSAX,,12/31/2025,12/31/2025,0.0408,,
2025-12-31,Invesco Senior Floating Rate Fund Class C,00141G864,OOSCX,,12/31/2025,12/31/2025,0.0368,,
2025-12-31,Invesco Senior Floating Rate Fund Class R6,00141G856,OOSIX,,12/31/2025,12/31/2025,0.0426,,
2025-12-31,Invesco Senior Floating Rate Fund Class R,00141G849,OOSNX,,12/31/2025,12/31/2025,0.0394,,
2025-12-31,Invesco Senior Floating Rate Fund Class Y,00141G831,OOSYX,,12/31/2025,12/31/2025,0.0421,,
2025-12-31,Invesco Environmental Focus Municipal Fund,001419258,OPAMX,,12/31/2025,12/31/2025,0.00032669,,
2025-12-31,Invesco Core Bond Fund Class C,00143W206,OPBCX,,12/31/2025,12/31/2025,0.0161,,
2025-12-31,Invesco Core Bond Fund Class R6,00143W602,OPBIX,,12/31/2025,12/31/2025,0.0211,,
2025-12-31,Invesco Core Bond Fund Class R,00143W404,OPBNX,,12/31/2025,12/31/2025,0.0185,,
2025-12-31,Invesco Core Bond Fund Class Y,00143W305,OPBYX,,12/31/2025,12/31/2025,0.0207,,
2025-12-31,Invesco California Municipal Fund,00141W109,OPCAX,,12/31/2025,12/31/2025,0.0000818,,
2025-12-31,Invesco Environmental Focus Municipal Fund Class C,001419241,OPCMX,,12/31/2025,12/31/2025,0.0002638,,
2025-12-31,Invesco Global Opportunities Fund,00900W779,OPGIX,12/17/2025,12/18/2025,12/18/2025,0.0561,,
2025-12-31,Invesco Gold & Special Minerals Fund,00143N750,OPGSX,12/17/2025,12/18/2025,12/18/2025,0.2523,,
2025-12-31,Invesco Core Bond Fund,00143W107,OPIGX,,12/31/2025,12/31/2025,0.0197,,
2025-12-31,Invesco Main Street Mid Cap Fund Class C,00900R564,OPMCX,12/17/2025,12/18/2025,12/18/2025,,0.459,2.0731
2025-12-31,Invesco Main Street Mid Cap Fund Class R6,00900R556,OPMIX,12/17/2025,12/18/2025,12/18/2025,0.1712,0.459,2.0731
2025-12-31,Invesco Main Street Mid Cap Fund Class R,00900R549,OPMNX,12/17/2025,12/18/2025,12/18/2025,,0.459,2.0731
2025-12-31,Invesco Main Street Mid Cap Fund,00900R572,OPMSX,12/17/2025,12/18/2025,12/18/2025,0.057,0.459,2.0731
2025-12-31,Invesco Main Street Mid Cap Fund Class Y,00900R531,OPMYX,12/17/2025,12/18/2025,12/18/2025,0.1328,0.459,2.0731
2025-12-31,Invesco Rochester® AMT-Free New York Municipal Fund,001419167,OPNYX,,12/31/2025,12/31/2025,0.00057578,,
2025-12-31,Invesco Discovery Fund,00141G666,OPOCX,12/17/2025,12/18/2025,12/18/2025,,,13.2655
2025-12-31,Invesco Global Fund,00900W100,OPPAX,12/10/2025,12/11/2025,12/11/2025,,,21.4474
2025-12-31,Invesco Global Strategic Income Fund,00143K814,OPSIX,,12/31/2025,12/31/2025,0.0152,,
2025-12-31,Invesco AMT-Free Municipal Income Fund,001419217,OPTAX,,12/31/2025,12/31/2025,0.0004006,,
2025-12-31,Invesco Discovery Large Cap Fund,00141G732,OPTFX,12/17/2025,12/18/2025,12/18/2025,,,9.2858
2025-12-31,Invesco Discovery Large Cap Fund Class R6,00141G716,OPTIX,12/17/2025,12/18/2025,12/18/2025,,,9.2858
2025-12-31,Invesco Environmental Focus Municipal Fund Class Y,001419233,OPYMX,,12/31/2025,12/31/2025,0.00034766,,
2025-12-31,Invesco Rochester® Municipal Opportunities Fund,00141W505,ORNAX,,12/31/2025,12/31/2025,0.00070348,,
2025-12-31,Invesco Rochester® Municipal Opportunities Fund Class C,00141W604,ORNCX,,12/31/2025,12/31/2025,0.00061584,,
2025-12-31,Invesco Rochester® Municipal Opportunities Fund Class Y,00141W703,ORNYX,,12/31/2025,12/31/2025,0.00073427,,
2025-12-31,Invesco Short Term Municipal Fund,00141G419,ORSTX,,12/31/2025,12/31/2025,0.00009868,,
2025-12-31,Invesco Short Term Municipal Fund Class Y,00141G385,ORSYX,,12/31/2025,12/31/2025,0.00010745,,
2025-12-31,Invesco Global Strategic Income Fund Class C,00143K798,OSICX,,12/31/2025,12/31/2025,0.0131,,
2025-12-31,Invesco Global Strategic Income Fund Class R6,00143K756,OSIIX,,12/31/2025,12/31/2025,0.0161,,
2025-12-31,Invesco Global Strategic Income Fund Class R,00143K772,OSINX,,12/31/2025,12/31/2025,0.0145,,
2025-12-31,Invesco Global Strategic Income Fund Class Y,00143K780,OSIYX,,12/31/2025,12/31/2025,0.0159,,
2025-12-31,Invesco Discovery Large Cap Fund Class R,00141G690,OTCNX,12/17/2025,12/18/2025,12/18/2025,,,9.2858
2025-12-31,Invesco Discovery Large Cap Fund Class Y,00141G682,OTCYX,12/17/2025,12/18/2025,12/18/2025,,,9.2858
2025-12-31,Invesco Discovery Large Cap Fund Class C,00141G724,OTFCX,12/17/2025,12/18/2025,12/18/2025,,,9.2858
2025-12-31,Invesco Select Risk: High Growth Investor Fund Class Y,00900R671,OYAIX,12/17/2025,12/18/2025,12/18/2025,0.2454,0.231,0.3929
2025-12-31,Invesco Select Risk: Conservative Investor Fund Class Y,00900R747,OYCIX,12/17/2025,12/18/2025,12/18/2025,0.346,,
2025-12-31,Invesco Select Risk: Moderate Investor Fund Class Y,00900R614,OYMIX,12/17/2025,12/18/2025,12/18/2025,0.3609,0.0787,0.1306
2025-12-31,Invesco Rising Dividends Fund Class Y,00141B535,OYRDX,12/10/2025,12/11/2025,12/11/2025,0.0604,,1.9733
2025-12-31,Invesco Active Allocation Fund Class R5,00900R796,PAAJX,12/17/2025,12/18/2025,12/18/2025,0.2849,0.2075,0.3216
2025-12-31,Invesco Active Allocation Fund Class R6,00900R788,PAAQX,12/17/2025,12/18/2025,12/18/2025,0.2864,0.2075,0.3216
2025-12-31,Invesco Multi-Asset Income Fund,00888Y805,PIAFX,12/10/2025,12/11/2025,12/11/2025,0.0433,,
2025-12-31,Invesco Multi-Asset Income Fund Class C,00888Y888,PICFX,12/10/2025,12/11/2025,12/11/2025,0.038,,
2025-12-31,Invesco Multi-Asset Income Fund Class R6,00888Y839,PIFFX,12/10/2025,12/11/2025,12/11/2025,0.0456,,
2025-12-31,Invesco Multi-Asset Income Fund Class R,00888Y870,PIRFX,12/10/2025,12/11/2025,12/11/2025,0.0415,,
2025-12-31,Invesco Multi-Asset Income Fund Class Y,00888Y862,PIYFX,12/10/2025,12/11/2025,12/11/2025,0.0449,,
2025-12-31,Invesco Select Risk: Conservative Investor Fund Class R6,00900R721,PXCCX,12/17/2025,12/18/2025,12/18/2025,0.3524,,
2025-12-31,Invesco Select Risk: Conservative Investor Fund Class R5,00900R739,PXCIX,12/17/2025,12/18/2025,12/18/2025,0.3524,,
2025-12-31,Invesco Select Risk: High Growth Investor Fund Class R6,00900R655,PXGGX,12/17/2025,12/18/2025,12/18/2025,0.2547,0.231,0.3929
2025-12-31,Invesco Select Risk: Moderate Investor Fund Class R6,00900R580,PXMMX,12/17/2025,12/18/2025,12/18/2025,0.3682,0.0787,0.1306
2025-12-31,Invesco Select Risk: Moderate Investor Fund Class R5,00900R598,PXMQX,12/17/2025,12/18/2025,12/18/2025,0.3609,0.0787,0.1306
2025-12-31,Invesco Select Risk: Moderate Investor Fund Class S,00900R432,PXMSX,12/17/2025,12/18/2025,12/18/2025,0.3426,0.0787,0.1306
2025-12-31,Invesco Select Risk: High Growth Investor Fund Class R5,00900R663,PXQIX,12/17/2025,12/18/2025,12/18/2025,0.2547,0.231,0.3929
2025-12-31,Invesco Global Allocation Fund Class C,00143W636,QGRCX,12/17/2025,12/18/2025,12/18/2025,0.0178,,1.2122
2025-12-31,Invesco Global Allocation Fund Class R6,00143W586,QGRIX,12/17/2025,12/18/2025,12/18/2025,0.2555,,1.2122
2025-12-31,Invesco Global Allocation Fund Class R,00143W628,QGRNX,12/17/2025,12/18/2025,12/18/2025,0.125,,1.2122
2025-12-31,Invesco Global Allocation Fund Class Y,00143W610,QGRYX,12/17/2025,12/18/2025,12/18/2025,0.2317,,1.2122
2025-12-31,Invesco Advantage International Fund,00900W845,QMGAX,12/17/2025,12/18/2025,12/18/2025,0.3176,0.107,
2025-12-31,Invesco Advantage International Fund Class C,00900W837,QMGCX,12/17/2025,12/18/2025,12/18/2025,0.2446,0.107,
2025-12-31,Invesco Advantage International Fund Class R6,00900W829,QMGIX,12/17/2025,12/18/2025,12/18/2025,0.3388,0.107,
2025-12-31,Invesco Advantage International Fund Class R,00900W811,QMGRX,12/17/2025,12/18/2025,12/18/2025,0.2927,0.107,
2025-12-31,Invesco Advantage International Fund Class Y,00900W795,QMGYX,12/17/2025,12/18/2025,12/18/2025,0.3388,0.107,
2025-12-31,Invesco Multi-Strategy Fund Class C,00143W693,QOPCX,12/17/2025,12/18/2025,12/18/2025,,,0.1827
